QuestionID,SourceFolder,Part,Label,QuestionText,OptionA,OptionB,OptionC,OptionD,CorrectAnswer,Translation,ImageFile,AudioFile
E24-P7-14,24,7,Question 14,What might the replier to this email say?,that nude photos are unacceptable(正解),that Patricia's photos are not good enough,that they only accept nude photos,that the other participants' submissions thus far do not include nude photos,A,"回覆這封電子郵件的人可能會怎麼說？

a. 不收裸體照

b. Patricia的照片不夠好

c. 他們只收裸體照

d. 截至目前為止其他參賽者的照片都不含裸體照",,
E24-P7-15,24,7,Question 15,When will the employee be dismissed?,One month and twelve days from now,As soon as the company branch closes,One month and two days from now(正解),In the spring of next year,C,"這名員工何時會被遣散？

a. 從現在開始的一個月又十二天後

b. 該公司的部門一結束時

c. 現在開始的一個月又兩天後

d. 明年春天",,
E24-P7-16,24,7,Question 16,"In which of the positions marked (1), (2), (3), and (4) does the following sentence belong? 

""What's worse, we are expecting this trend to continue until spring of next year.""",(1) (正解),(2),(3),(4),A,"以下句子被放在文章中標示 (1), (2), (3), 和 (4) 的哪一個位置最為恰當？

「更糟糕的是，我們預計這個情況會一直持續到明年春天。」



a. (1) 

b. (2) 

c. (3)

d. (4)",,
E24-P7-17,24,7,Question 17,What will be given to the employee on December 15th?,A month of severance pay,A year-end bonus(正解),The previous year's year-end bonus,All of the above,B,"以下何者會在12月15那天會發予這名員工？

a. 一個月的資遣費

b. 年終獎金

c. 前一年的年終獎金

d. 以上皆是",,
E24-P7-18,24,7,Question 18,Why did the CEO contact Ms. Lu?,To tell her that she will be let go(正解),To inform her about an end of the year activity,To congratulate her for her outstanding work over the past few months,To tell her that sales will get better by the spring of next year,A,"執行長為什麼要聯繫盧小姐？

a. 告訴她將被裁員

b. 告知她年終活動事宜

c. 為了恭賀她過去幾個月來的傑出工作表現

d. 告訴她到了明年春天銷售業績會變好",,
E24-P7-19,24,7,Question 19,Who is most likely to be interested in this passage?,a worker in a Las Vegas casino,an art professor who teaches in Adriana's university,any of John's college classmates,a close friend of Adriana's(正解),D,"以下何者最有可能對這篇短文感興趣？

a. 在拉斯維佳斯賭場裡的工人

b. 在Adriana的大學裡教書的藝術系教授

c. John的大學同學

d. Adriana的密友",,
E24-P7-20,24,7,Question 20,Where did the couple first encounter one another?,at the household of Bernardo and Carmela Bienvenida,at a beach on the island of Sicily(正解),at the International University of Catalonia,in the city of Barcelona,B,"這對夫妻第一次彼此相遇是在以下何處？

a. 在Bernardo和Carmela Bienvenida夫婦的家

b. 在西西里島上的一個海灘

c. 在加泰隆尼亞的國際大學

d. 在巴塞隆納市",,
E24-P7-21,24,7,Question 21,What information is NOT on the contract?,the name of the potential employee,the date of commencement,information about the salary,information about holiday pay(正解),D,"以下資訊何者沒有在這份合約上？

a.將就任的員工姓名

b.開始日期

c.待遇的資訊

d.休假薪資的資訊",,
E24-P7-22,24,7,Question 22,How many hours will the employee be required to work each week?,exactly forty,at least forty(正解),less than forty,at least eight,B,"員工每週必須工作多少小時？

a.整整四十小時

b.至少四十小時

c.不到四十小時

d.至少八小時",,
E24-P7-23,24,7,Question 23,What does the transcript let us know about the contract?,what the employee's duties will be at work,that the contract has not been signed yet(正解),the date of the interview,the exact time of the contract signing appointment,B,"這個內文告訴我們已下何者關於合約的敘述？

a.員工的工作範圍為何

b.這份合約尚未簽約

c.面試日期

d.約好簽約的確切時間",,
E24-P7-24,24,7,Question 24,Why is the employee unhappy with the contract?,He thinks he shouldn't be fired for calling in sick.,He thinks his salary is too low.,The contract is incomplete.,He thinks he shouldn't be fired for being late.(正解),D,"為何這名員工對合約不滿意？

a.他認為他不該因請病假而被開除。

b.他認為他的薪水太低。

c.合約不完整。

d.他認為他不該因未遲到而被開除。",,
E24-P7-25,24,7,Question 25,"According to Helen's reply, which of the following statements is true?",The council is no longer going to sign the agreement with Graham McPherson.,Graham McPherson won't accept the new terms.,The council has agreed to Graham McPherson's proposed changes. (正解),The council has fired workers before just for being late once.,C,"根據Helen的回覆，以下敘述何者正確？

a. 理事會不再和Graham McPherson簽署這份同意書。

b. Graham McPherson不同意新條款。

c. 理事會同意Graham McPherson所建議的變更。

d. 理事會以前曾因為一次遲到就解雇員工。",,
E24-P7-26,24,7,Question 26,"What does ""DEP TIME"" in the email refer to?",the time that the airplane will land,the time that the passenger should arrive at the airport,the time that the airplane will take off(正解),the time that the ticket was purchased,C,"電子郵件中的DEP TIME指的是以下何者？

a.飛機的降落時間

b.乘客應該要抵達機場的時間

c.飛機的起飛時間

d.這張機票的購買時間",,
E24-P7-27,24,7,Question 27,What item is the passenger NOT required to take to the airport?,a 20kg bag(正解),passport,e-ticket,credit card,A,"乘客不必帶什麼物品到機場？

a.20公斤重的行李

b.護照

c.電子機票

d.信用卡",,
E24-P7-28,24,7,Question 28,Why is the e-ticket recipient surprised to receive the e-ticket?,He booked the ticket using a different email address.,The dates on the ticket are wrong.,He does not like this particular airline.,He did not book any flights with this airline.(正解),D,"為什麼收件者對自己收到電子機票感到訝異？

a.他是用另一個電子郵件信箱訂機票。

b.機票上的日期是錯的。

c.他不喜歡這一家航空公司。

d.他沒有向這家航空公司訂購任何機票。",,
E24-P7-29,24,7,Question 29,Why does the recipient not travel much?,He is very old.,His legs are not functional.(正解),He doesn't know how to use a computer.,He doesn't like flying.,B,"以下選項何者是收件者不常旅行的理由？

a.他年紀很大。

b.他的雙腳不良於行。

c.他不知道如何使用電腦。

d.他不喜歡搭飛機。",,
E24-P7-30,24,7,Question 30,Why was the recipient's email to Budget Air not delivered?,There is a typo in the email address that he entered.,The ticket was fake and the company doesn't exist.,It's an automatic message system that can't receive emails. (正解),He sent it after the supposed date of travel.,C,"為什麼收件者給巴捷航空的E-mail沒有傳送到？

a.他輸入的信箱有打錯字。

b.機票是假的且這間公司不存在。

c.那是個自動訊息系統並不接收E-mail。

d.他在預定旅行的日期之後才寄出。",,
E24-P7-31,24,7,Question 31,Why can't Mark study at this school next semester?,He didn't pay his course fees.,He didn't buy the course book.,There aren't enough students in the class.(正解),There are only five students in the class.,C,"為什麼Mark下學期無法在這所學校上課？ 

a.他沒有繳學費。

b.他沒有買課本。

c.班上學生不足。

d.班上只有五名學生。",,
E24-P7-32,24,7,Question 32,What is NOT an option for Mark?,wait for the following semester to start,accept a full refund for his course fees,take one-on-one classes for no extra money(正解),take one-on-one classes,C,"何者不是Mark的選擇？

a.等下一期開始

b.接受學費全額退還

c.一對一上課而且不需多繳費用

d.一對一上課",,
E24-P7-33,24,7,Question 33,Which option does Mark decide to take?,to wait for the following semester to see if there is a class for him(正解),to accept a full refund for his course fees,to buy the course book and study by himself,to take one-on-one classes,A,"Mark決定採用以下何者選項？ 

a.等到下一期看看是不是有適合他的班

b.接受學費全額退還

c.購買課本自學

d.一對一上課",,
E24-P7-34,24,7,Question 34,What is the overall tone of Mark's response?,He is angry.,He is impatient.,He has never heard of the International Spanish Learning Institute.,He is polite.(正解),D,"整體而言，Mark回信中的語氣如何？

a.生氣的

b.不耐煩的

c.他從沒聽說過西語國際研習中心

d.有禮的",,
E24-P7-35,24,7,Question 35,Why does Mark like studying at this school?,They offer one-on-one classes.,The class sizes are small.,It is relatively inexpensive.(正解),The school is in the middle of the city.,C,"Mark為什麼喜歡在這所學校上課？ 

a.他們有一對一教學的課程。

b.小班制。

c.相對便宜。

d.學校在市中心。",,
E24-P7-36,24,7,Question 36,"What does Emilia Costas mean when she says ""Time is of the essence here""?",Cameron Swift must be on time for the appointment.,The other company is rushed to get the signed and stamped document.   (正解),It is essential to give the document to USPS before 9 AM.,The headquarters of the company is in a different time zone.,B,"Emilia Costas所說「Time is of the essence here」是什麼意思？

a. Cameron Swift必須按時赴約。

b. 另一家公司急著拿到簽名並蓋章的文件。

c. 在上午9點之前將文件交給美國郵政是必要的。

d. 公司總部在不同的時區。",,
E24-P7-37,24,7,Question 37,What is USPS?,Emilia Costas' company.,a contract negotiation company,the headquarters of the company Cameron Swift will visit,an express delivery service (正解),D,"USPS是以下哪一機構？

a. Emilia Costas的公司。

b. 合約談判公司

c. Cameron Swift前往的公司總部

d. 快遞公司",,
E24-P7-38,24,7,Question 38,Which of the following is true about the information given?,Wi-Fi is accessible from every room.,It is possible to make coffee in any room.(正解),It is cheaper to stay in a suite room than it is a deluxe room.,The more expensive rooms don't come with special amenities.,B,"關於以上所列資訊，下列選項何者正確？

a. 每個房間都可連無線網路。

b. 每間房間都可以煮咖啡。

c. 住套房比住豪華房便宜。

d. 較貴的房間沒有特殊的便利設施。",,
E24-P7-39,24,7,Question 39,"If a person wanted to stay in a premiere room for five nights, how much would it cost?",$800,"$1,050",$760,$950(正解),D,"如果有人想在尊爵房住五個晚上，要多少錢？ 

a. 800美金

b. 1,050美金

c. 760美金

d. 950美金",,
E24-P7-40,24,7,Question 40,How much more would it cost to stay in a club room for three nights than a single room for three nights?,$240(正解),$160,$120,$280,A,"住俱樂部房三個晚上的價格比單人房三個晚上價格多了多少錢？

a. 240美金

b. 160美金

c. 120美金

d. 280美金",,
E24-P7-41,24,7,Question 41,How many minutes do passengers have before train 577 reaches the platform?,16(正解),5,7,11,A,"在577次列車抵達月台前，旅客還有幾分鐘時間？

a. 16

b. 5

c. 7

d. 11",,
